,holdings,total,cost_basis,signal,Date,return_rate
284,0.0,3013.909889821187,0.0,0,2022-01-09,0.3013909889821187
285,0.0,3013.909889821187,0.0,0,2022-01-10,0.3013909889821187
286,0.0,3013.909889821187,0.0,0,2022-01-11,0.3013909889821187
287,0.0,3013.909889821187,0.0,0,2022-01-12,0.3013909889821187
288,0.0,3013.909889821187,0.0,0,2022-01-13,0.3013909889821187
289,0.0,3013.909889821187,0.0,0,2022-01-14,0.3013909889821187
290,0.0,3013.909889821187,0.0,0,2022-01-15,0.3013909889821187
291,0.0,3013.909889821187,0.0,0,2022-01-16,0.3013909889821187
292,0.0,3013.909889821187,0.0,0,2022-01-17,0.3013909889821187
293,0.0,3013.909889821187,0.0,0,2022-01-18,0.3013909889821187
294,0.0,3013.909889821187,0.0,0,2022-01-19,0.3013909889821187
295,0.0,3013.909889821187,0.0,0,2022-01-20,0.3013909889821187
296,0.0,3013.909889821187,0.0,0,2022-01-21,0.3013909889821187
297,0.0,3013.909889821187,0.0,0,2022-01-22,0.3013909889821187
298,0.0,3013.909889821187,0.0,0,2022-01-23,0.3013909889821187
299,0.0,3013.909889821187,0.0,0,2022-01-24,0.3013909889821187
300,0.270034729934963,3013.909889821187,10000.000000000002,1,2022-01-25,0.3013909889821187
301,0.0,2933.8404152336334,0.0,0,2022-01-26,0.29338404152336334
302,0.0,2933.8404152336334,0.0,0,2022-01-27,0.29338404152336334
303,0.0,2933.8404152336334,0.0,0,2022-01-28,0.29338404152336334
304,0.0,2933.8404152336334,0.0,0,2022-01-29,0.29338404152336334
305,0.0,2933.8404152336334,0.0,0,2022-01-30,0.29338404152336334
306,0.0,2933.8404152336334,0.0,0,2022-01-31,0.29338404152336334
307,0.0,2933.8404152336334,0.0,0,2022-02-01,0.29338404152336334
308,0.0,2933.8404152336334,0.0,0,2022-02-02,0.29338404152336334
309,0.0,2933.8404152336334,0.0,0,2022-02-03,0.29338404152336334
310,0.0,2933.8404152336334,0.0,0,2022-02-04,0.29338404152336334
311,0.0,2933.8404152336334,0.0,0,2022-02-05,0.29338404152336334
312,0.0,2933.8404152336334,0.0,0,2022-02-06,0.29338404152336334
313,0.0,2933.8404152336334,0.0,0,2022-02-07,0.29338404152336334
314,0.0,2933.8404152336334,0.0,0,2022-02-08,0.29338404152336334
315,0.0,2933.8404152336334,0.0,0,2022-02-09,0.29338404152336334
316,0.0,2933.8404152336334,0.0,0,2022-02-10,0.29338404152336334
317,0.0,2933.8404152336334,0.0,0,2022-02-11,0.29338404152336334
318,0.0,2933.8404152336334,0.0,0,2022-02-12,0.29338404152336334
319,0.0,2933.8404152336334,0.0,0,2022-02-13,0.29338404152336334
320,0.0,2933.8404152336334,0.0,0,2022-02-14,0.29338404152336334
321,0.0,2933.8404152336334,0.0,0,2022-02-15,0.29338404152336334
322,0.0,2933.8404152336334,0.0,0,2022-02-16,0.29338404152336334
323,0.0,2933.8404152336334,0.0,0,2022-02-17,0.29338404152336334
324,0.0,2933.8404152336334,0.0,0,2022-02-18,0.29338404152336334
325,0.0,2933.8404152336334,0.0,0,2022-02-19,0.29338404152336334
326,0.0,2933.8404152336334,0.0,0,2022-02-20,0.29338404152336334
327,0.0,2933.8404152336334,0.0,0,2022-02-21,0.29338404152336334
328,0.0,2933.8404152336334,0.0,0,2022-02-22,0.29338404152336334
329,0.0,2933.8404152336334,0.0,0,2022-02-23,0.29338404152336334
330,0.0,2933.8404152336334,0.0,0,2022-02-24,0.29338404152336334
331,0.0,2933.8404152336334,0.0,0,2022-02-25,0.29338404152336334
332,0.0,2933.8404152336334,0.0,0,2022-02-26,0.29338404152336334
333,0.0,2933.8404152336334,0.0,0,2022-02-27,0.29338404152336334
334,0.0,2933.8404152336334,0.0,0,2022-02-28,0.29338404152336334
335,0.0,2933.8404152336334,0.0,0,2022-03-01,0.29338404152336334
336,0.0,2933.8404152336334,0.0,0,2022-03-02,0.29338404152336334
337,0.0,2933.8404152336334,0.0,0,2022-03-03,0.29338404152336334
338,0.0,2933.8404152336334,0.0,0,2022-03-04,0.29338404152336334
339,0.0,2933.8404152336334,0.0,0,2022-03-05,0.29338404152336334
340,0.0,2933.8404152336334,0.0,0,2022-03-06,0.29338404152336334
341,0.0,2933.8404152336334,0.0,0,2022-03-07,0.29338404152336334
342,0.0,2933.8404152336334,0.0,0,2022-03-08,0.29338404152336334
343,0.0,2933.8404152336334,0.0,0,2022-03-09,0.29338404152336334
344,0.0,2933.8404152336334,0.0,0,2022-03-10,0.29338404152336334
345,0.0,2933.8404152336334,0.0,0,2022-03-11,0.29338404152336334
346,0.0,2933.8404152336334,0.0,0,2022-03-12,0.29338404152336334
347,0.0,2933.8404152336334,0.0,0,2022-03-13,0.29338404152336334
348,0.0,2933.8404152336334,0.0,0,2022-03-14,0.29338404152336334
349,0.0,2933.8404152336334,0.0,0,2022-03-15,0.29338404152336334
350,0.0,2933.8404152336334,0.0,0,2022-03-16,0.29338404152336334
351,0.0,2933.8404152336334,0.0,0,2022-03-17,0.29338404152336334
352,0.0,2933.8404152336334,0.0,0,2022-03-18,0.29338404152336334
353,0.0,2933.8404152336334,0.0,0,2022-03-19,0.29338404152336334
354,0.0,2933.8404152336334,0.0,0,2022-03-20,0.29338404152336334
355,0.0,2933.8404152336334,0.0,0,2022-03-21,0.29338404152336334
356,0.0,2933.8404152336334,0.0,0,2022-03-22,0.29338404152336334
357,0.0,2933.8404152336334,0.0,0,2022-03-23,0.29338404152336334
358,0.0,2933.8404152336334,0.0,0,2022-03-24,0.29338404152336334
359,0.0,2933.8404152336334,0.0,0,2022-03-25,0.29338404152336334
360,0.0,2933.8404152336334,0.0,0,2022-03-26,0.29338404152336334
361,0.0,2933.8404152336334,0.0,0,2022-03-27,0.29338404152336334
362,0.0,2933.8404152336334,0.0,0,2022-03-28,0.29338404152336334
363,0.0,2933.8404152336334,0.0,0,2022-03-29,0.29338404152336334
364,0.0,2933.8404152336334,0.0,0,2022-03-30,0.29338404152336334
365,0.0,2933.8404152336334,0.0,0,2022-03-31,0.29338404152336334
366,0.0,2933.8404152336334,0.0,0,2022-04-01,0.29338404152336334
367,0.0,2933.8404152336334,0.0,0,2022-04-02,0.29338404152336334
368,0.0,2933.8404152336334,0.0,0,2022-04-03,0.29338404152336334
369,0.0,2933.8404152336334,0.0,0,2022-04-04,0.29338404152336334
370,0.0,2933.8404152336334,0.0,0,2022-04-05,0.29338404152336334
371,0.0,2933.8404152336334,0.0,0,2022-04-06,0.29338404152336334
