upper_threshold,lower_threshold,sharpe_ratio
-500000000,-3100000000,0.3505381642261112
-500000000,-3000000000,0.3505381642261112
-500000000,-2900000000,0.3505381642261112
-500000000,-2800000000,0.3505381642261112
-500000000,-2700000000,0.33560546974694516
-500000000,-2600000000,0.33560546974694516
-500000000,-2500000000,0.33560546974694516
-500000000,-2400000000,0.33560546974694516
-500000000,-2300000000,0.33560546974694516
-500000000,-2200000000,0.33560546974694516
-500000000,-2100000000,0.33560546974694516
-500000000,-2000000000,0.33560546974694516
-500000000,-1900000000,0.33560546974694516
-500000000,-1800000000,0.33560546974694516
-500000000,-1700000000,0.33560546974694516
-500000000,-1600000000,0.33560546974694516
-500000000,-1500000000,0.33560546974694516
-500000000,-1400000000,0.33560546974694516
-500000000,-1300000000,0.33560546974694516
-500000000,-1200000000,0.33560546974694516
-500000000,-1100000000,0.33560546974694516
-500000000,-1000000000,0.3505381642261112
-500000000,-900000000,0.3505381642261112
-500000000,-800000000,0.32564937391116544
-500000000,-700000000,0.317754581639026
-500000000,-600000000,0.3505381642261112
-400000000,-3200000000,0.33314301669222557
-400000000,-3100000000,0.33314301669222557
-400000000,-3000000000,0.33314301669222557
-400000000,-2900000000,0.33314301669222557
-400000000,-2800000000,0.33314301669222557
-400000000,-2700000000,0.318092287417933
-400000000,-2600000000,0.318092287417933
-400000000,-2500000000,0.318092287417933
-400000000,-2400000000,0.318092287417933
-400000000,-2300000000,0.318092287417933
-400000000,-2200000000,0.318092287417933
-400000000,-2100000000,0.318092287417933
-400000000,-2000000000,0.318092287417933
-400000000,-1900000000,0.318092287417933
-400000000,-1800000000,0.318092287417933
-400000000,-1700000000,0.318092287417933
-400000000,-1600000000,0.318092287417933
-400000000,-1500000000,0.318092287417933
-400000000,-1400000000,0.318092287417933
-400000000,-1300000000,0.318092287417933
-400000000,-1200000000,0.318092287417933
-400000000,-1100000000,0.318092287417933
-400000000,-1000000000,0.33314301669222557
-400000000,-900000000,0.33314301669222557
-400000000,-800000000,0.30804686536654624
-400000000,-700000000,0.30009321500552233
-400000000,-600000000,0.33314301669222557
-400000000,-500000000,0.33314301669222557
-300000000,-3200000000,0.30320963854952554
-300000000,-3100000000,0.30320963854952554
-300000000,-3000000000,0.30320963854952554
-300000000,-2900000000,0.30320963854952554
-300000000,-2800000000,0.30320963854952554
-300000000,-2700000000,0.28913036718594437
-300000000,-2600000000,0.28913036718594437
-300000000,-2500000000,0.28913036718594437
-300000000,-2400000000,0.28913036718594437
-300000000,-2300000000,0.28913036718594437
-300000000,-2200000000,0.28913036718594437
-300000000,-2100000000,0.28913036718594437
-300000000,-2000000000,0.28913036718594437
